timestamp,length,direction,src_ip,dst_ip,relative_time
1760117859.208762,66,incoming,64.65.62.230,192.168.202.136,73.93101692199707
1760117859.7750509,2736,incoming,64.65.62.230,192.168.202.136,74.49730587005615
1760117859.7753227,66,outgoing,192.168.202.136,64.65.62.230,74.49757766723633
1760117859.7754598,602,outgoing,192.168.202.136,64.65.62.230,74.49771475791931
1760117859.7799475,1401,incoming,64.65.62.230,192.168.202.136,74.50220251083374
1760117859.780427,1401,incoming,64.65.62.230,192.168.202.136,74.50268197059631
1760117859.7804866,66,outgoing,192.168.202.136,64.65.62.230,74.50274157524109
1760117859.7909267,2736,incoming,64.65.62.230,192.168.202.136,74.51318168640137
1760117859.791023,66,outgoing,192.168.202.136,64.65.62.230,74.51327800750732
1760117859.8022175,2722,incoming,64.65.62.230,192.168.202.136,74.52447247505188
1760117859.802256,66,outgoing,192.168.202.136,64.65.62.230,74.5245110988617
1760117859.8338954,2736,incoming,64.65.62.230,192.168.202.136,74.55615043640137
1760117859.8339236,66,outgoing,192.168.202.136,64.65.62.230,74.5561785697937
1760117859.8397093,292,incoming,64.65.62.230,192.168.202.136,74.56196427345276
1760117859.846528,602,outgoing,192.168.202.136,64.65.62.230,74.56878304481506
1760117859.9071844,66,incoming,64.65.62.230,192.168.202.136,74.62943935394287
1760117859.939197,2736,incoming,64.65.62.230,192.168.202.136,74.66145205497742
1760117859.9392915,66,outgoing,192.168.202.136,64.65.62.230,74.66154646873474
1760117859.9438353,292,incoming,64.65.62.230,192.168.202.136,74.66609025001526
1760117859.9857066,66,outgoing,192.168.202.136,64.65.62.230,74.70796155929565
1760117859.9987884,2736,incoming,64.65.62.230,192.168.202.136,74.72104334831238
1760117859.9988232,66,outgoing,192.168.202.136,64.65.62.230,74.72107815742493
1760117859.9990602,602,outgoing,192.168.202.136,64.65.62.230,74.72131514549255
1760117860.009366,292,incoming,64.65.62.230,192.168.202.136,74.7316210269928
1760117860.020752,66,incoming,64.65.62.230,192.168.202.136,74.74300694465637
1760117860.049661,66,outgoing,192.168.202.136,64.65.62.230,74.77191591262817
1760117860.1028023,2736,incoming,64.65.62.230,192.168.202.136,74.8250572681427
1760117860.1028419,66,outgoing,192.168.202.136,64.65.62.230,74.82509684562683
1760117860.1070147,1401,incoming,64.65.62.230,192.168.202.136,74.82926964759827
1760117860.107102,66,outgoing,192.168.202.136,64.65.62.230,74.82935690879822
1760117860.107242,1401,incoming,64.65.62.230,192.168.202.136,74.82949709892273
1760117860.1072464,66,outgoing,192.168.202.136,64.65.62.230,74.82950139045715
1760117860.1219368,136,incoming,64.65.62.230,192.168.202.136,74.84419178962708
1760117860.121969,66,outgoing,192.168.202.136,64.65.62.230,74.84422397613525
1760117860.1614945,2736,incoming,64.65.62.230,192.168.202.136,74.88374948501587
1760117860.1615255,66,outgoing,192.168.202.136,64.65.62.230,74.88378047943115
1760117860.1673436,292,incoming,64.65.62.230,192.168.202.136,74.88959860801697
1760117860.1673684,66,outgoing,192.168.202.136,64.65.62.230,74.8896234035492
1760117860.2644916,2736,incoming,64.65.62.230,192.168.202.136,74.98674654960632
1760117860.2645595,66,outgoing,192.168.202.136,64.65.62.230,74.98681449890137
1760117860.2695754,1401,incoming,64.65.62.230,192.168.202.136,74.9918303489685
1760117860.2697616,1401,incoming,64.65.62.230,192.168.202.136,74.99201655387878
1760117860.2698042,66,outgoing,192.168.202.136,64.65.62.230,74.99205923080444
1760117860.2807746,518,incoming,64.65.62.230,192.168.202.136,75.00302958488464
1760117860.2809842,66,outgoing,192.168.202.136,64.65.62.230,75.00323915481567
1760117860.530617,1401,incoming,64.65.62.230,192.168.202.136,75.25287199020386
1760117860.5306647,66,outgoing,192.168.202.136,64.65.62.230,75.25291967391968
1760117860.530869,1401,incoming,64.65.62.230,192.168.202.136,75.25312399864197
1760117860.5309024,66,outgoing,192.168.202.136,64.65.62.230,75.25315737724304
1760117860.536191,292,incoming,64.65.62.230,192.168.202.136,75.25844597816467
1760117860.5362444,66,outgoing,192.168.202.136,64.65.62.230,75.25849938392639
1760117860.5364144,602,outgoing,192.168.202.136,64.65.62.230,75.25866937637329
1760117860.564938,66,incoming,64.65.62.230,192.168.202.136,75.28719305992126
1760117860.5929227,2736,incoming,64.65.62.230,192.168.202.136,75.31517767906189
1760117860.5930314,66,outgoing,192.168.202.136,64.65.62.230,75.31528639793396
1760117860.5977247,1401,incoming,64.65.62.230,192.168.202.136,75.31997966766357
1760117860.6024086,1401,incoming,64.65.62.230,192.168.202.136,75.3246636390686
1760117860.6025574,66,outgoing,192.168.202.136,64.65.62.230,75.32481241226196
1760117860.6091797,1401,incoming,64.65.62.230,192.168.202.136,75.33143472671509
1760117860.6092277,1401,incoming,64.65.62.230,192.168.202.136,75.33148264884949
1760117860.609318,66,outgoing,192.168.202.136,64.65.62.230,75.33157300949097
1760117860.6205964,1401,incoming,64.65.62.230,192.168.202.136,75.34285140037537
1760117860.6207945,857,incoming,64.65.62.230,192.168.202.136,75.3430495262146
1760117860.620808,66,outgoing,192.168.202.136,64.65.62.230,75.34306287765503
1760117860.694758,1514,incoming,64.65.62.230,192.168.202.136,75.41701292991638
1760117860.6950912,66,outgoing,192.168.202.136,64.65.62.230,75.41734623908997
1760117860.756648,1514,incoming,64.65.62.230,192.168.202.136,75.47890305519104
1760117860.7568774,66,outgoing,192.168.202.136,64.65.62.230,75.47913241386414
1760117860.7638714,1401,incoming,64.65.62.230,192.168.202.136,75.48612642288208
1760117860.7640555,1401,incoming,64.65.62.230,192.168.202.136,75.48631048202515
1760117860.764095,66,outgoing,192.168.202.136,64.65.62.230,75.48635005950928
1760117860.775484,292,incoming,64.65.62.230,192.168.202.136,75.49773907661438
1760117860.8177037,66,outgoing,192.168.202.136,64.65.62.230,75.53995871543884
1760117860.8998196,2736,incoming,64.65.62.230,192.168.202.136,75.62207460403442
1760117860.8999138,66,outgoing,192.168.202.136,64.65.62.230,75.62216877937317
1760117860.900203,602,outgoing,192.168.202.136,64.65.62.230,75.62245798110962
1760117860.9046931,292,incoming,64.65.62.230,192.168.202.136,75.62694811820984
1760117860.9275339,1401,incoming,64.65.62.230,192.168.202.136,75.64978885650635
1760117860.9277396,66,outgoing,192.168.202.136,64.65.62.230,75.64999461174011
1760117860.9278548,1401,incoming,64.65.62.230,192.168.202.136,75.65010976791382
1760117860.9317887,1401,incoming,64.65.62.230,192.168.202.136,75.654043674469
1760117860.9319382,66,outgoing,192.168.202.136,64.65.62.230,75.65419316291809
1760117860.9458818,405,incoming,64.65.62.230,192.168.202.136,75.66813683509827
1760117860.9896772,66,outgoing,192.168.202.136,64.65.62.230,75.71193218231201
1760117861.0625215,2736,incoming,64.65.62.230,192.168.202.136,75.78477644920349
1760117861.0625584,66,outgoing,192.168.202.136,64.65.62.230,75.78481340408325
1760117861.0674083,1401,incoming,64.65.62.230,192.168.202.136,75.78966331481934
1760117861.0675662,405,incoming,64.65.62.230,192.168.202.136,75.7898211479187
1760117861.0675766,66,outgoing,192.168.202.136,64.65.62.230,75.78983163833618
1760117861.0906167,2736,incoming,64.65.62.230,192.168.202.136,75.81287169456482
1760117861.0907664,66,outgoing,192.168.202.136,64.65.62.230,75.8130214214325
1760117861.091049,602,outgoing,192.168.202.136,64.65.62.230,75.81330394744873
1760117861.0947196,1401,incoming,64.65.62.230,192.168.202.136,75.81697463989258
1760117861.1297412,405,incoming,64.65.62.230,192.168.202.136,75.85199618339539
1760117861.1297634,66,outgoing,192.168.202.136,64.65.62.230,75.85201835632324
1760117861.1553426,66,incoming,64.65.62.230,192.168.202.136,75.87759757041931
1760117861.2267568,1401,incoming,64.65.62.230,192.168.202.136,75.94901180267334
1760117861.2270157,1401,incoming,64.65.62.230,192.168.202.136,75.94927072525024
1760117861.2270544,66,outgoing,192.168.202.136,64.65.62.230,75.94930934906006
1760117861.2315521,1740,incoming,64.65.62.230,192.168.202.136,75.95380711555481
1760117861.2316163,66,outgoing,192.168.202.136,64.65.62.230,75.95387125015259
1760117861.2543933,1401,incoming,64.65.62.230,192.168.202.136,75.97664833068848
1760117861.2548072,1401,incoming,64.65.62.230,192.168.202.136,75.9770622253418
1760117861.2548244,66,outgoing,192.168.202.136,64.65.62.230,75.97707939147949
1760117861.2597558,1401,incoming,64.65.62.230,192.168.202.136,75.98201084136963
1760117861.2681751,1401,incoming,64.65.62.230,192.168.202.136,75.99043011665344
1760117861.2682052,66,outgoing,192.168.202.136,64.65.62.230,75.99046015739441
1760117861.2707658,518,incoming,64.65.62.230,192.168.202.136,75.99302077293396
1760117861.31364,66,outgoing,192.168.202.136,64.65.62.230,76.03589510917664
1760117861.3918304,2736,incoming,64.65.62.230,192.168.202.136,76.11408543586731
1760117861.3919427,66,outgoing,192.168.202.136,64.65.62.230,76.11419773101807
1760117861.3941228,292,incoming,64.65.62.230,192.168.202.136,76.11637783050537
1760117861.3942432,66,outgoing,192.168.202.136,64.65.62.230,76.11649823188782
1760117861.417294,1401,incoming,64.65.62.230,192.168.202.136,76.13954901695251
1760117861.4179568,602,outgoing,192.168.202.136,64.65.62.230,76.14021182060242
1760117861.4179902,1401,incoming,64.65.62.230,192.168.202.136,76.14024519920349
1760117861.4223745,1401,incoming,64.65.62.230,192.168.202.136,76.14462947845459
1760117861.4225278,66,outgoing,192.168.202.136,64.65.62.230,76.14478278160095
1760117861.4227595,1401,incoming,64.65.62.230,192.168.202.136,76.14501452445984
1760117861.433411,518,incoming,64.65.62.230,192.168.202.136,76.1556658744812
1760117861.4334328,66,outgoing,192.168.202.136,64.65.62.230,76.15568780899048
1760117861.436393,66,incoming,64.65.62.230,192.168.202.136,76.1586480140686
1760117861.4782243,1514,incoming,64.65.62.230,192.168.202.136,76.20047926902771
1760117861.4783494,66,outgoing,192.168.202.136,64.65.62.230,76.20060443878174
1760117861.5543923,2736,incoming,64.65.62.230,192.168.202.136,76.27664732933044
1760117861.5545135,66,outgoing,192.168.202.136,64.65.62.230,76.27676844596863
1760117861.558588,292,incoming,64.65.62.230,192.168.202.136,76.28084301948547
1760117861.5814629,1401,incoming,64.65.62.230,192.168.202.136,76.3037178516388
1760117861.5815902,66,outgoing,192.168.202.136,64.65.62.230,76.30384516716003
1760117861.6002514,179,incoming,64.65.62.230,192.168.202.136,76.32250642776489
1760117861.6416664,66,outgoing,192.168.202.136,64.65.62.230,76.36392140388489
1760117861.7882571,1401,incoming,64.65.62.230,192.168.202.136,76.51051211357117
1760117861.8222494,1401,incoming,64.65.62.230,192.168.202.136,76.544504404068
1760117861.8222983,66,outgoing,192.168.202.136,64.65.62.230,76.54455327987671
1760117861.8223052,1401,incoming,64.65.62.230,192.168.202.136,76.5445601940155
1760117861.8440263,1401,incoming,64.65.62.230,192.168.202.136,76.56628131866455
1760117861.8441043,66,outgoing,192.168.202.136,64.65.62.230,76.56635928153992
1760117861.861968,1401,incoming,64.65.62.230,192.168.202.136,76.58422303199768
1760117861.8623524,602,outgoing,192.168.202.136,64.65.62.230,76.58460736274719
1760117861.8791327,1401,incoming,64.65.62.230,192.168.202.136,76.60138773918152
1760117861.8992147,1401,incoming,64.65.62.230,192.168.202.136,76.62146973609924
1760117861.8994257,66,outgoing,192.168.202.136,64.65.62.230,76.62168073654175
1760117861.913556,1401,incoming,64.65.62.230,192.168.202.136,76.63581109046936
1760117861.9306746,1401,incoming,64.65.62.230,192.168.202.136,76.65292954444885
1760117861.9307373,66,outgoing,192.168.202.136,64.65.62.230,76.65299224853516
1760117861.9453557,1401,incoming,64.65.62.230,192.168.202.136,76.66761064529419
1760117861.9606256,1401,incoming,64.65.62.230,192.168.202.136,76.68288064002991
1760117861.9606783,66,outgoing,192.168.202.136,64.65.62.230,76.68293333053589
1760117861.9744852,1401,incoming,64.65.62.230,192.168.202.136,76.69674015045166
1760117861.9885716,1401,incoming,64.65.62.230,192.168.202.136,76.71082663536072
1760117861.9886236,66,outgoing,192.168.202.136,64.65.62.230,76.71087861061096
1760117862.0009456,87,incoming,64.65.62.230,192.168.202.136,76.72320055961609
1760117862.0417233,66,outgoing,192.168.202.136,64.65.62.230,76.76397824287415
1760117862.0446053,1401,incoming,64.65.62.230,192.168.202.136,76.76686024665833
1760117862.0501323,1401,incoming,64.65.62.230,192.168.202.136,76.77238726615906
1760117862.0502417,66,outgoing,192.168.202.136,64.65.62.230,76.77249670028687
1760117862.06205,292,incoming,64.65.62.230,192.168.202.136,76.78430509567261
1760117862.062177,66,outgoing,192.168.202.136,64.65.62.230,76.78443193435669
1760117862.0764139,1401,incoming,64.65.62.230,192.168.202.136,76.79866886138916
1760117862.081627,1401,incoming,64.65.62.230,192.168.202.136,76.80388188362122
1760117862.081736,66,outgoing,192.168.202.136,64.65.62.230,76.80399107933044
1760117862.0818386,602,outgoing,192.168.202.136,64.65.62.230,76.80409359931946
1760117862.0927515,292,incoming,64.65.62.230,192.168.202.136,76.8150064945221
1760117862.1337602,66,outgoing,192.168.202.136,64.65.62.230,76.8560152053833
1760117862.1454592,66,incoming,64.65.62.230,192.168.202.136,76.86771416664124
1760117862.182713,1514,incoming,64.65.62.230,192.168.202.136,76.90496802330017
1760117862.1828449,66,outgoing,192.168.202.136,64.65.62.230,76.90509986877441
1760117862.2085345,1401,incoming,64.65.62.230,192.168.202.136,76.93078947067261
1760117862.2136745,1627,incoming,64.65.62.230,192.168.202.136,76.93592953681946
1760117862.2138057,66,outgoing,192.168.202.136,64.65.62.230,76.93606066703796
1760117862.240661,1401,incoming,64.65.62.230,192.168.202.136,76.96291589736938
1760117862.2409482,1401,incoming,64.65.62.230,192.168.202.136,76.9632031917572
1760117862.2410214,66,outgoing,192.168.202.136,64.65.62.230,76.96327638626099
1760117862.251054,1401,incoming,64.65.62.230,192.168.202.136,76.97330904006958
1760117862.264619,405,incoming,64.65.62.230,192.168.202.136,76.98687410354614
1760117862.264682,66,outgoing,192.168.202.136,64.65.62.230,76.98693704605103
1760117862.3717725,1514,incoming,64.65.62.230,192.168.202.136,77.09402751922607
1760117862.3719633,66,outgoing,192.168.202.136,64.65.62.230,77.09421825408936
1760117862.3764036,1401,incoming,64.65.62.230,192.168.202.136,77.09865856170654
1760117862.3875337,1401,incoming,64.65.62.230,192.168.202.136,77.10978865623474
1760117862.3876927,66,outgoing,192.168.202.136,64.65.62.230,77.109947681427
1760117862.3913167,292,incoming,64.65.62.230,192.168.202.136,77.11357164382935
1760117862.3915277,66,outgoing,192.168.202.136,64.65.62.230,77.11378264427185
1760117862.4035516,1401,incoming,64.65.62.230,192.168.202.136,77.1258065700531
1760117862.4066365,1401,incoming,64.65.62.230,192.168.202.136,77.1288914680481
1760117862.4067638,66,outgoing,192.168.202.136,64.65.62.230,77.12901878356934
1760117862.4072742,1401,incoming,64.65.62.230,192.168.202.136,77.12952923774719
1760117862.4074285,66,outgoing,192.168.202.136,64.65.62.230,77.12968349456787
1760117862.4076838,602,outgoing,192.168.202.136,64.65.62.230,77.12993884086609
1760117862.4194498,405,incoming,64.65.62.230,192.168.202.136,77.14170479774475
1760117862.4268723,66,incoming,64.65.62.230,192.168.202.136,77.14912724494934
1760117862.4462183,1401,incoming,64.65.62.230,192.168.202.136,77.16847324371338
1760117862.4464297,66,outgoing,192.168.202.136,64.65.62.230,77.16868472099304
1760117862.4755967,179,incoming,64.65.62.230,192.168.202.136,77.19785165786743
1760117862.5176513,66,outgoing,192.168.202.136,64.65.62.230,77.23990631103516
1760117862.5384827,2736,incoming,64.65.62.230,192.168.202.136,77.260737657547
1760117862.5386038,66,outgoing,192.168.202.136,64.65.62.230,77.26085877418518
1760117862.5437722,292,incoming,64.65.62.230,192.168.202.136,77.26602721214294
1760117862.5438917,66,outgoing,192.168.202.136,64.65.62.230,77.26614665985107
1760117863.0866308,832,incoming,64.65.62.230,192.168.202.136,77.8088858127594
1760117863.0866997,66,outgoing,192.168.202.136,64.65.62.230,77.80895471572876
1760117863.4403656,602,outgoing,192.168.202.136,185.216.35.222,78.1626205444336
1760117863.46241,66,incoming,185.216.35.222,192.168.202.136,78.1846649646759
1760117863.939646,2736,incoming,64.65.62.230,192.168.202.136,78.66190099716187
1760117863.9398565,66,outgoing,192.168.202.136,64.65.62.230,78.66211152076721
1760117863.9453013,292,incoming,64.65.62.230,192.168.202.136,78.66755628585815
1760117863.945427,66,outgoing,192.168.202.136,64.65.62.230,78.66768193244934
1760117863.997603,2238,incoming,64.65.62.230,192.168.202.136,78.71985793113708
1760117863.9977882,66,outgoing,192.168.202.136,64.65.62.230,78.72004318237305
1760117864.102202,1514,incoming,64.65.62.230,192.168.202.136,78.82445693016052
1760117864.102286,66,outgoing,192.168.202.136,64.65.62.230,78.82454109191895
1760117864.1586223,790,incoming,64.65.62.230,192.168.202.136,78.88087725639343
1760117864.1588032,66,outgoing,192.168.202.136,64.65.62.230,78.88105821609497
1760117865.5636466,602,outgoing,192.168.202.136,185.216.35.222,80.28590154647827
1760117865.6051023,66,incoming,185.216.35.222,192.168.202.136,80.3273572921753
1760117866.4233825,602,incoming,185.216.35.222,192.168.202.136,81.14563751220703
1760117866.4247506,1116,outgoing,192.168.202.136,185.216.35.222,81.14700555801392
1760117866.4472654,66,incoming,185.216.35.222,192.168.202.136,81.1695203781128
1760117866.5071075,602,outgoing,192.168.202.136,185.216.35.222,81.22936248779297
1760117866.5071528,602,outgoing,192.168.202.136,64.65.62.230,81.229407787323
1760117866.5312393,66,incoming,185.216.35.222,192.168.202.136,81.25349426269531
1760117866.5716486,66,incoming,64.65.62.230,192.168.202.136,81.29390358924866
1760117866.6993804,602,incoming,64.65.62.230,192.168.202.136,81.421635389328
1760117866.6996758,66,outgoing,192.168.202.136,64.65.62.230,81.42193078994751
1760117866.7007914,602,outgoing,192.168.202.136,64.65.62.230,81.42304635047913
1760117866.719971,66,incoming,64.65.62.230,192.168.202.136,81.44222593307495
1760117866.9678085,602,incoming,185.216.35.222,192.168.202.136,81.6900634765625
1760117866.9678087,602,incoming,64.65.62.230,192.168.202.136,81.69006371498108
1760117866.9685047,602,outgoing,192.168.202.136,185.216.35.222,81.69075965881348
1760117866.9685204,602,outgoing,192.168.202.136,64.65.62.230,81.6907753944397
1760117866.9856973,66,incoming,185.216.35.222,192.168.202.136,81.70795226097107
1760117866.9856975,66,incoming,64.65.62.230,192.168.202.136,81.70795249938965
1760117867.018152,1514,incoming,185.216.35.222,192.168.202.136,81.74040699005127
1760117867.0181522,1090,incoming,185.216.35.222,192.168.202.136,81.74040722846985
1760117867.018463,66,outgoing,192.168.202.136,185.216.35.222,81.74071788787842
1760117867.0372386,490,incoming,185.216.35.222,192.168.202.136,81.75949358940125
1760117867.0383887,1090,incoming,185.216.35.222,192.168.202.136,81.76064372062683
1760117867.0384266,66,outgoing,192.168.202.136,185.216.35.222,81.76068162918091
1760117867.0386128,1090,incoming,185.216.35.222,192.168.202.136,81.76086783409119
1760117867.0389159,1090,incoming,185.216.35.222,192.168.202.136,81.76117086410522
1760117867.0389502,66,outgoing,192.168.202.136,185.216.35.222,81.76120519638062
1760117867.0414531,1090,incoming,185.216.35.222,192.168.202.136,81.76370811462402
1760117867.0552619,314,incoming,185.216.35.222,192.168.202.136,81.77751684188843
1760117867.0553222,66,outgoing,192.168.202.136,185.216.35.222,81.77757716178894
1760117867.2341774,1116,incoming,185.216.35.222,192.168.202.136,81.9564323425293
1760117867.2343717,66,outgoing,192.168.202.136,185.216.35.222,81.95662665367126
1760117867.2386792,602,outgoing,192.168.202.136,185.216.35.222,81.96093416213989
1760117867.2635217,602,incoming,64.65.62.230,192.168.202.136,81.98577666282654
1760117867.2641258,602,outgoing,192.168.202.136,64.65.62.230,81.98638081550598
1760117867.289707,66,incoming,64.65.62.230,192.168.202.136,82.01196193695068
1760117867.3111134,66,incoming,185.216.35.222,192.168.202.136,82.03336834907532
1760117867.3111513,602,outgoing,192.168.202.136,185.216.35.222,82.0334062576294
1760117867.3349855,66,incoming,185.216.35.222,192.168.202.136,82.05724048614502
1760117867.4823146,602,incoming,185.216.35.222,192.168.202.136,82.20456957817078
1760117867.4834929,602,outgoing,192.168.202.136,185.216.35.222,82.2057478427887
1760117867.505834,66,incoming,185.216.35.222,192.168.202.136,82.22808909416199
1760117867.5689042,602,incoming,64.65.62.230,192.168.202.136,82.29115915298462
1760117867.5693622,602,outgoing,192.168.202.136,64.65.62.230,82.29161715507507
1760117867.5915453,66,incoming,64.65.62.230,192.168.202.136,82.31380033493042
1760117867.832253,1630,incoming,185.216.35.222,192.168.202.136,82.55450797080994
1760117867.8324006,66,outgoing,192.168.202.136,185.216.35.222,82.5546555519104
1760117867.8328097,602,outgoing,192.168.202.136,185.216.35.222,82.55506467819214
1760117867.8541358,66,incoming,185.216.35.222,192.168.202.136,82.57639074325562
1760117868.0841842,602,incoming,185.216.35.222,192.168.202.136,82.80643916130066
1760117868.084666,602,outgoing,192.168.202.136,185.216.35.222,82.80692100524902
1760117868.086783,2114,incoming,185.216.35.222,192.168.202.136,82.80903792381287
1760117868.086886,66,outgoing,192.168.202.136,185.216.35.222,82.80914092063904
1760117868.099844,2114,incoming,185.216.35.222,192.168.202.136,82.82209897041321
1760117868.099949,66,outgoing,192.168.202.136,185.216.35.222,82.82220387458801
1760117868.1004183,3138,incoming,185.216.35.222,192.168.202.136,82.82267332077026
1760117868.1005058,66,outgoing,192.168.202.136,185.216.35.222,82.8227608203888
1760117868.1055217,138,incoming,185.216.35.222,192.168.202.136,82.82777667045593
1760117868.1081913,1090,incoming,185.216.35.222,192.168.202.136,82.83044624328613
1760117868.108305,1090,incoming,185.216.35.222,192.168.202.136,82.83055996894836
1760117868.1084683,66,outgoing,192.168.202.136,185.216.35.222,82.83072328567505
1760117868.1087713,602,outgoing,192.168.202.136,185.216.35.222,82.83102631568909
1760117868.1246705,914,incoming,185.216.35.222,192.168.202.136,82.84692549705505
1760117868.1656919,66,outgoing,192.168.202.136,185.216.35.222,82.88794684410095
1760117868.1674442,66,incoming,185.216.35.222,192.168.202.136,82.88969922065735
1760117868.3346264,812,incoming,185.216.35.222,192.168.202.136,83.05688142776489
1760117868.3347547,66,outgoing,192.168.202.136,185.216.35.222,83.05700969696045
1760117868.3354843,602,outgoing,192.168.202.136,185.216.35.222,83.0577392578125
1760117868.3639817,66,incoming,185.216.35.222,192.168.202.136,83.08623671531677
1760117868.3640194,1116,outgoing,192.168.202.136,185.216.35.222,83.08627438545227
1760117868.3805864,66,incoming,185.216.35.222,192.168.202.136,83.1028413772583
1760117868.4055479,602,outgoing,192.168.202.136,185.216.35.222,83.12780284881592
1760117868.409801,1406,outgoing,192.168.202.136,185.216.35.222,83.13205599784851
1760117868.4284868,66,incoming,185.216.35.222,192.168.202.136,83.15074181556702
1760117868.4285152,804,outgoing,192.168.202.136,185.216.35.222,83.15077018737793
1760117868.4308226,66,incoming,185.216.35.222,192.168.202.136,83.15307760238647
1760117868.4516408,66,incoming,185.216.35.222,192.168.202.136,83.17389583587646
1760117868.5835824,602,incoming,185.216.35.222,192.168.202.136,83.305837392807
1760117868.5838144,602,outgoing,192.168.202.136,185.216.35.222,83.30606937408447
1760117868.611768,66,incoming,185.216.35.222,192.168.202.136,83.33402299880981
1760117868.9922676,602,incoming,185.216.35.222,192.168.202.136,83.71452260017395
1760117868.9936512,1116,outgoing,192.168.202.136,185.216.35.222,83.71590614318848
1760117869.011969,66,incoming,185.216.35.222,192.168.202.136,83.73422408103943
1760117869.1659331,1514,incoming,185.216.35.222,192.168.202.136,83.888188123703
1760117869.1661513,66,outgoing,192.168.202.136,185.216.35.222,83.88840627670288
1760117869.2593749,718,incoming,185.216.35.222,192.168.202.136,83.98162984848022
1760117869.2609775,1116,outgoing,192.168.202.136,185.216.35.222,83.98323249816895
1760117869.265828,2746,outgoing,192.168.202.136,185.216.35.222,83.98808288574219
1760117869.2814107,66,incoming,185.216.35.222,192.168.202.136,84.00366568565369
1760117869.2814631,492,outgoing,192.168.202.136,185.216.35.222,84.00371813774109
1760117869.2872977,66,incoming,185.216.35.222,192.168.202.136,84.00955271720886
1760117869.2887506,66,incoming,185.216.35.222,192.168.202.136,84.01100564002991
1760117869.3006709,66,incoming,185.216.35.222,192.168.202.136,84.02292585372925
1760117869.5610044,1514,incoming,185.216.35.222,192.168.202.136,84.28325939178467
1760117869.561183,66,outgoing,192.168.202.136,185.216.35.222,84.28343796730042
1760117869.5655267,2114,incoming,185.216.35.222,192.168.202.136,84.28778171539307
1760117869.5657218,66,outgoing,192.168.202.136,185.216.35.222,84.28797674179077
1760117869.5742958,2114,incoming,185.216.35.222,192.168.202.136,84.29655075073242
1760117869.574399,66,outgoing,192.168.202.136,185.216.35.222,84.29665398597717
1760117869.5806682,1038,incoming,185.216.35.222,192.168.202.136,84.30292320251465
1760117869.5840538,1090,incoming,185.216.35.222,192.168.202.136,84.30630874633789
1760117869.5841043,66,outgoing,192.168.202.136,185.216.35.222,84.30635929107666
1760117869.6381671,490,incoming,185.216.35.222,192.168.202.136,84.36042213439941
1760117869.6817834,66,outgoing,192.168.202.136,185.216.35.222,84.40403842926025
1760117869.8224761,392,incoming,185.216.35.222,192.168.202.136,84.54473114013672
1760117869.8226159,66,outgoing,192.168.202.136,185.216.35.222,84.54487085342407
1760117869.8259983,602,outgoing,192.168.202.136,185.216.35.222,84.54825329780579
1760117869.8292856,1090,incoming,185.216.35.222,192.168.202.136,84.55154061317444
1760117869.829712,1090,incoming,185.216.35.222,192.168.202.136,84.55196690559387
1760117869.8298428,66,outgoing,192.168.202.136,185.216.35.222,84.5520977973938
1760117869.829897,1406,outgoing,192.168.202.136,185.216.35.222,84.55215191841125
1760117869.8409262,914,incoming,185.216.35.222,192.168.202.136,84.5631811618805
1760117869.8476632,66,incoming,185.216.35.222,192.168.202.136,84.56991815567017
1760117869.847689,290,outgoing,192.168.202.136,185.216.35.222,84.56994390487671
1760117869.8501353,1090,incoming,185.216.35.222,192.168.202.136,84.57239031791687
1760117869.850781,1090,incoming,185.216.35.222,192.168.202.136,84.57303595542908
1760117869.8508832,66,outgoing,192.168.202.136,185.216.35.222,84.57313823699951
1760117869.8511486,1090,incoming,185.216.35.222,192.168.202.136,84.57340359687805
1760117869.859567,1090,incoming,185.216.35.222,192.168.202.136,84.58182191848755
1760117869.8596578,66,outgoing,192.168.202.136,185.216.35.222,84.58191275596619
1760117869.860331,1090,incoming,185.216.35.222,192.168.202.136,84.58258605003357
1760117869.860417,1090,incoming,185.216.35.222,192.168.202.136,84.58267188072205
1760117869.8604288,66,outgoing,192.168.202.136,185.216.35.222,84.582683801651
1760117869.860925,1090,incoming,185.216.35.222,192.168.202.136,84.58317995071411
1760117869.8637319,3138,incoming,185.216.35.222,192.168.202.136,84.58598685264587
1760117869.8637323,1090,incoming,185.216.35.222,192.168.202.136,84.58598732948303
1760117869.8638983,1090,incoming,185.216.35.222,192.168.202.136,84.58615326881409
1760117869.8639777,66,outgoing,192.168.202.136,185.216.35.222,84.58623266220093
1760117869.872613,810,incoming,185.216.35.222,192.168.202.136,84.59486794471741
1760117869.8726134,1090,incoming,185.216.35.222,192.168.202.136,84.59486842155457
1760117869.8726454,602,outgoing,192.168.202.136,185.216.35.222,84.59490036964417
1760117869.8728173,1248,incoming,185.216.35.222,192.168.202.136,84.5950722694397
1760117869.872823,66,outgoing,192.168.202.136,185.216.35.222,84.5950779914856
1760117869.8744242,1090,incoming,185.216.35.222,192.168.202.136,84.59667921066284
1760117869.8745134,1090,incoming,185.216.35.222,192.168.202.136,84.59676837921143
1760117869.8745315,66,outgoing,192.168.202.136,185.216.35.222,84.59678649902344
1760117869.8748903,1090,incoming,185.216.35.222,192.168.202.136,84.59714531898499
1760117869.8752284,1090,incoming,185.216.35.222,192.168.202.136,84.59748339653015
1760117869.875271,66,outgoing,192.168.202.136,185.216.35.222,84.59752607345581
