length,relative_time,label,is_outgoing
1401,185.11623096466064,0,0
1401,185.1166784763336,0,0
66,185.11678743362427,0,1
1401,185.11815690994263,0,0
1401,185.12418293952945,0,0
66,185.12426924705505,0,1
1401,185.12472581863403,0,0
1401,185.12506794929504,0,0
66,185.125114440918,0,1
2736,185.127605676651,0,0
1138,185.1276524066925,0,1
2736,185.12896513938904,0,0
66,185.1289885044098,0,1
1401,185.13054656982425,0,0
1401,185.130966424942,0,0
66,185.13099193573,0,1
1401,185.13256740570068,0,0
1401,185.13298320770264,0,0
66,185.13301515579224,0,1
1401,185.1346385478973,0,0
1401,185.1348249912262,0,0
66,185.13485550880432,0,1
2736,185.13724994659424,0,0
66,185.1373369693756,0,1
1401,185.13859105110168,0,0
179,185.13940119743347,0,0
1401,185.13940143585205,0,0
66,185.13942694664,0,1
1401,185.14050436019895,0,0
1401,185.14050459861755,0,0
66,185.14055943489075,0,1
1401,185.14102411270144,0,0
1401,185.14253044128415,0,0
66,185.142569065094,0,1
1125,185.14283776283264,0,0
1401,185.1539921760559,0,0
602,185.1540739536285,0,1
2736,185.1543905735016,0,0
1401,185.154479265213,0,0
66,185.1545765399933,0,1
2736,185.1562435626984,0,0
1401,185.15624403953552,0,0
66,185.1563146114349,0,1
1401,185.1575894355774,0,0
1401,185.157589673996,0,0
66,185.1576862335205,0,1
1401,185.15787315368647,0,0
602,185.1579394340515,0,1
66,185.1579661369324,0,1
1401,185.1594316959381,0,0
1401,185.1597409248352,0,0
66,185.15978813171387,0,1
1401,185.16027402877808,0,0
1401,185.1608488559723,0,0
66,185.16089820861816,0,1
1401,185.16199922561648,0,0
1401,185.16342306137085,0,0
1401,185.16342329978943,0,0
66,185.1634714603424,0,1
405,185.1634819507599,0,0
66,185.1636333465576,0,1
2736,185.16401147842407,0,0
66,185.1640892028809,0,1
1401,185.1656153202057,0,0
1401,185.16673159599304,0,0
1401,185.1667618751526,0,0
66,185.16682481765747,0,1
1401,185.16715478897092,0,0
2736,185.16878390312195,0,0
66,185.16896963119507,0,1
2736,185.17088341712952,0,0
66,185.1709825992584,0,1
2736,185.17268991470337,0,0
66,185.17272329330444,0,1
1406,185.1728904247284,0,1
2736,185.17350673675537,0,0
66,185.17355275154117,0,1
2736,185.17498779296875,0,0
66,185.1750538349152,0,1
1401,185.17635703086853,0,0
1401,185.17698740959167,0,0
66,185.1770710945129,0,1
2736,185.17868542671204,0,0
334,185.1787314414978,0,1
66,185.1797840595245,0,0
1401,185.1807086467743,0,0
1401,185.1809501647949,0,0
66,185.18097043037412,0,1
1401,185.18652653694156,0,0
2736,185.1865270137787,0,0
66,185.1866679191589,0,1
1401,185.18688225746155,0,0
1401,185.18868565559387,0,0
66,185.18871355056763,0,1
1401,185.18895530700684,0,0
1401,185.19110798835757,0,0
66,185.19112467765808,0,1
1401,185.19130158424375,0,0
1401,185.19250655174253,0,0
66,185.19251656532288,0,1
1401,185.19290280342105,0,0
1401,185.19454503059387,0,0
66,185.19455456733704,0,1
1401,185.19505405426025,0,0
1401,185.1965355873108,0,0
66,185.19654488563535,0,1
1401,185.1971938610077,0,0
2736,185.19906997680664,0,0
66,185.1993281841278,0,1
1598,185.2009489536285,0,0
1138,185.20109367370603,0,1
1401,185.2518827915192,0,0
2736,185.25232911109924,0,0
405,185.2523295879364,0,0
66,185.25271010398865,0,1
1401,185.25357913970947,0,0
1401,185.25374794006348,0,0
66,185.2537789344788,0,1
1401,185.25647401809687,0,0
2736,185.2566087245941,0,0
66,185.25671815872192,0,1
1401,185.25677394866943,0,0
602,185.25703597068787,0,1
1401,185.2592988014221,0,0
1401,185.2594509124756,0,0
66,185.25957202911377,0,1
1401,185.2604205608368,0,0
1401,185.26175713539124,0,0
66,185.26179146766663,0,1
1401,185.26188468933103,0,0
1401,185.2621645927429,0,0
66,185.26219201087952,0,1
1401,185.26382422447205,0,0
1401,185.26440691947937,0,0
66,185.26443529129028,0,1
1401,185.2655735015869,0,0
1401,185.2658724784851,0,0
66,185.26589822769165,0,1
1401,185.26672077178955,0,0
1401,185.2687559127808,0,0
66,185.26891350746155,0,1
2736,185.26893973350525,0,0
66,185.26905274391171,0,1
2736,185.2711453437805,0,0
66,185.2712132930756,0,1
2736,185.2748203277588,0,0
1401,185.27482080459595,0,0
66,185.27489352226257,0,1
1401,185.2749183177948,0,0
66,185.27503728866577,0,1
2736,185.27648544311523,0,0
602,185.27656078338623,0,1
2736,185.2777121067047,0,0
66,185.27776503562927,0,1
1401,185.27890634536743,0,0
1401,185.27958416938785,0,0
66,185.2796187400818,0,1
2736,185.2813515663147,0,0
66,185.2816047668457,0,1
2736,185.2835264205933,0,0
66,185.28366589546204,0,1
1401,185.28414392471316,0,0
1401,185.28444814682007,0,0
66,185.28452324867249,0,1
2736,185.28638315200809,0,0
66,185.28651571273804,0,1
2736,185.28780436515808,0,0
66,185.2878544330597,0,1
2736,185.2899627685547,0,0
66,185.29002213478088,0,1
2736,185.29133224487305,0,0
66,185.2913670539856,0,1
920,185.29350638389587,0,0
2736,185.31345224380493,0,0
1401,185.3134527206421,0,0
1138,185.31352257728577,0,1
1401,185.3147521018982,0,0
66,185.31478571891785,0,1
1401,185.31543278694156,0,0
1401,185.31599497795105,0,0
66,185.31601476669312,0,1
1401,185.31727623939517,0,0
1401,185.3172764778137,0,0
66,185.3174884319305,0,1
1401,185.31775188446045,0,0
1514,185.31890654563904,0,0
66,185.3190245628357,0,1
1401,185.31904339790344,0,0
66,185.3191695213318,0,1
1401,185.31988096237183,0,0
2736,185.3212575912476,0,0
66,185.32150387763977,0,1
1401,185.32186079025269,0,0
1401,185.3227066993713,0,0
1401,185.3227066993713,0,0
66,185.32281708717343,0,1
1401,185.3231053352356,0,0
1401,185.32310581207275,0,0
66,185.3232479095459,0,1
1401,185.32409739494324,0,0
1401,185.32409811019895,0,0
66,185.3242783546448,0,1
1401,185.3245723247528,0,0
66,185.324679851532,0,1
1401,185.32565355300903,0,0
1401,185.3264892101288,0,0
66,185.3265357017517,0,1
299,185.3358364105225,0,0
1138,185.33591389656067,0,1
1401,185.34145998954773,0,0
283,185.3461663722992,0,0
66,185.34623861312863,0,1
1401,185.35178565979004,0,0
1401,185.35212898254397,0,0
66,185.35223007202148,0,1
1401,185.35253143310547,0,0
1401,185.35456323623657,0,0
2736,185.35456347465515,0,0
66,185.3547401428223,0,1
1401,185.3574314117432,0,0
2736,185.35743165016171,0,0
1401,185.35743188858032,0,0
66,185.35752964019773,0,1
1401,185.3585958480835,0,0
66,185.3586847782135,0,1
1401,185.3586940765381,0,0
1401,185.36006951332087,0,0
66,185.3601305484772,0,1
2736,185.36055088043213,0,0
66,185.3606767654419,0,1
1401,185.36091661453247,0,0
1401,185.3620274066925,0,0
66,185.36208248138428,0,1
1401,185.36237788200376,0,0
1401,185.36336040496823,0,0
66,185.36341762542725,0,1
1401,185.36380791664124,0,0
1401,185.36793088912964,0,0
66,185.36800718307492,0,1
2736,185.3683121204376,0,0
66,185.3683924674988,0,1
1401,185.36872839927676,0,0
1330,185.3687286376953,0,0
1138,185.36880230903623,0,1
2736,185.3926384449005,0,0
66,185.39270544052124,0,1
1401,185.3940815925598,0,0
405,185.3940818309784,0,0
66,185.3941595554352,0,1
1401,185.4336779117584,0,0
1401,185.43367886543277,0,0
66,185.4339804649353,0,1
1401,185.43411898612976,0,0
1401,185.43529725074768,0,0
66,185.43536901474,0,1
602,185.435631275177,0,1
1401,185.4372570514679,0,0
1401,185.4374520778656,0,0
66,185.43761110305783,0,1
744,185.43774461746216,0,0
1401,185.4414520263672,0,0
66,185.44160890579224,0,1
1401,185.44184637069705,0,0
2736,185.46391654014587,0,0
66,185.4640295505524,0,1
1401,185.4642789363861,0,0
1401,185.46466779708865,0,0
66,185.46474409103396,0,1
744,185.46628999710083,0,0
1401,185.4830582141876,0,0
66,185.4831507205963,0,1
1401,185.48324275016785,0,0
1401,185.48324298858645,0,0
1401,185.4838235378265,0,0
1401,185.48382377624512,0,0
66,185.4839904308319,0,1
66,185.4840033054352,0,1
1401,185.4843366146088,0,0
602,185.4845561981201,0,1
1401,185.4857940673828,0,0
1401,185.4861328601837,0,0
66,185.48618388175964,0,1
2736,185.4881467819214,0,0
66,185.48819160461423,0,1
1401,185.48901677131653,0,0
1401,185.49031257629397,0,0
1401,185.49031281471247,0,0
66,185.49033427238464,0,1
405,185.49035358428955,0,0
66,185.49052834510803,0,1
1401,185.4908435344696,0,0
1401,185.4911046028137,0,0
66,185.4911162853241,0,1
1401,185.4925513267517,0,0
1401,185.4928333759308,0,0
66,185.4928436279297,0,1
1401,185.49406599998477,0,0
1401,185.4943754673004,0,0
66,185.49438881874084,0,1
2736,185.49730467796329,0,0
2736,185.49819016456604,0,0
1401,185.49945163726807,0,0
1401,185.4996337890625,0,0
2736,185.50208687782288,0,0
1401,185.5029468536377,0,0
1401,185.503445148468,0,0
1401,185.5042934417725,0,0
602,185.5043227672577,0,1
1401,185.5047278404236,0,0
1401,185.5055866241455,0,0
1401,185.5058808326721,0,0
1401,185.5067617893219,0,0
1401,185.5071198940277,0,0
1401,185.50825190544128,0,0
1401,185.50862956047055,0,0
1401,185.50970458984372,0,0
1401,185.5100860595703,0,0
1401,185.51099801063535,0,0
1401,185.51257038116452,0,0
1401,185.51257061958316,0,0
1401,185.51281595230105,0,0
1401,185.51375889778137,0,0
1401,185.51529264450076,0,0
1401,185.5152928829193,0,0
1401,185.51554536819455,0,0
1401,185.51735401153564,0,0
1401,185.51738786697388,0,0
1401,185.51983451843265,0,0
1401,185.5213963985443,0,0
1401,185.52219939231875,0,0
1401,185.52242064476013,0,0
2144,185.52368426322937,0,1
66,185.52371644973755,0,1
1406,185.52414870262143,0,1
1401,185.5246155261993,0,0
1401,185.52582359313965,0,0
66,185.52583265304563,0,1
1401,185.52700567245483,0,0
312,185.52702713012692,0,1
1401,185.52746844291687,0,0
1401,185.52850341796875,0,0
66,185.52851963043213,0,1
1401,185.528911113739,0,0
1401,185.53047156333923,0,0
66,185.5304901599884,0,1
1401,185.5316798686981,0,0
1401,185.5319483280182,0,0
66,185.5319685935974,0,1
1401,185.5320954322815,0,0
2736,185.53387594223025,0,0
66,185.53394865989685,0,1
1401,185.53563833236691,0,0
1401,185.53591561317444,0,0
66,185.53592658042908,0,1
1401,185.53713393211365,0,0
1406,185.53736853599548,0,1
1401,185.53758668899536,0,0
1401,185.5389485359192,0,0
66,185.5389997959137,0,1
1401,185.54048919677732,0,0
510,185.54048919677732,0,0
66,185.540545463562,0,1
66,185.54213547706604,0,0
66,185.5424840450287,0,0
66,185.54620099067688,0,0
312,185.54623007774356,0,1
1514,185.5664799213409,0,0
66,185.56668281555176,0,1
336,185.58390617370603,0,0
66,185.62791991233823,0,1
2736,185.6924068927765,0,0
66,185.6925868988037,0,1
220,185.6987280845642,0,0
66,185.7400164604187,0,1
2736,185.81201672554016,0,0
66,185.81215643882751,0,1
602,185.8124442100525,0,1
2736,185.81875777244568,0,0
66,185.81892776489255,0,1
602,185.8298568725586,0,0
66,185.82991933822632,0,1
602,185.8308317661285,0,1
66,185.83302354812625,0,0
1401,185.83306503295896,0,0
1401,185.83316731452945,0,0
66,185.83329606056213,0,1
2192,185.84482598304749,0,0
66,185.8449010848999,0,1
1401,185.8561441898346,0,0
179,185.86692690849304,0,0
66,185.86700415611267,0,1
66,185.89759349823,0,0
1514,185.9741644859314,0,0
66,185.9742703437805,0,1
2736,185.97729802131653,0,0
66,185.9774649143219,0,1
292,185.99397373199463,0,0
2736,186.03256726264956,0,0
66,186.0326087474823,0,1
1116,186.0332372188568,0,1
292,186.05207681655884,0,0
66,186.0940041542053,0,0
66,186.09405755996704,0,1
1401,186.1383457183838,0,0
1401,186.1385884284973,0,0
66,186.13871121406555,0,1
1740,186.14348125457764,0,0
66,186.1437029838562,0,1
1514,186.19729471206665,0,0
66,186.19746732711792,0,1
602,186.4000918865204,0,0
602,186.40110397338867,0,1
1401,186.40333342552185,0,0
1401,186.40363597869876,0,0
66,186.40367603302,0,1
2736,186.40938591957087,0,0
66,186.40963053703308,0,1
1401,186.43708992004397,0,0
1401,186.44119358062744,0,0
66,186.441193819046,0,0
66,186.4412486553192,0,1
1401,186.44174790382385,0,0
857,186.44303441047668,0,0
66,186.44307208061215,0,1
602,186.44335794448853,0,1
66,186.46292090415955,0,0
1514,186.46546292304996,0,0
66,186.46563243865967,0,1
1401,186.52623462677,0,0
1401,186.52630257606504,0,0
66,186.5263710021973,0,1
292,186.5312867164612,0,0
1401,186.56837940216064,0,0
66,186.568475484848,0,1
602,186.5691635608673,0,1
179,186.58883237838745,0,0
66,186.6319797039032,0,1
66,186.6363809108734,0,0
1514,186.6705703735352,0,0
66,186.6708745956421,0,1
2736,186.68887591362,0,0
66,186.68903279304504,0,1
1740,186.6943471431732,0,0
66,186.6944115161896,0,1
1514,186.79117465019223,0,0
66,186.7912676334381,0,1
602,186.82699060440063,0,0
602,186.82763838768005,0,1
66,186.8488910198212,0,0
2736,186.85257387161252,0,0
66,186.85269141197205,0,1
1740,186.8565001487732,0,0
66,186.8566348552704,0,1
602,186.8567454814911,0,1
66,186.87699151039124,0,0
1514,186.90147018432617,0,0
66,186.901611328125,0,1
1401,186.9032073020935,0,0
179,186.9263517856598,0,0
66,186.9264140129089,0,1
1514,186.9984152317047,0,0
66,186.99851059913635,0,1
2736,187.01517367362976,0,0
66,187.0152652263641,0,1
292,187.02059984207156,0,0
1401,187.04021620750427,0,0
66,187.04025888442996,0,1
179,187.0573091506958,0,0
2736,187.06631636619568,0,0
66,187.0664110183716,0,1
292,187.0834822654724,0,0
66,187.12393593788147,0,1
1401,187.17863512039185,0,0
1401,187.20741534233093,0,0
66,187.20757484436035,0,1
602,187.20822644233704,0,1
602,187.23479104042053,0,0
602,187.23524641990664,0,1
66,187.25850176811215,0,0
1401,187.2658884525299,0,0
602,187.26618337631223,0,1
1401,187.28597974777225,0,0
1401,187.3070192337036,0,0
66,187.30730199813843,0,1
1401,187.32399010658264,0,0
744,187.34175395965576,0,0
66,187.3418321609497,0,1
1401,187.35045790672305,0,0
1401,187.3680031299591,0,0
66,187.3681576251984,0,1
1401,187.38152360916135,0,0
1401,187.39611530303955,0,0
66,187.39622473716736,0,1
1401,187.4158899784088,0,0
631,187.418151140213,0,0
66,187.4183506965637,0,1
1401,187.6676058769226,0,0
1401,187.67391800880432,0,0
66,187.6741178035736,0,1
1401,187.6881325244904,0,0
1401,187.6997516155243,0,0
66,187.69995021820068,0,1
602,187.70009016990664,0,1
1401,187.7231643199921,0,0
1401,187.7231647968292,0,0
66,187.72368168830872,0,1
1401,187.7328410148621,0,0
1401,187.74277663230896,0,0
66,187.74286580085757,0,1
970,187.75545597076416,0,0
1401,187.7643702030182,0,0
66,187.76443123817444,0,1
179,187.78666877746585,0,0
66,187.8279664516449,0,1
1401,187.83125734329224,0,0
66,187.83139181137085,0,1
179,187.8467793464661,0,0
66,187.8469560146332,0,1
2736,187.8589551448822,0,0
66,187.8590967655182,0,1
602,187.85955595970157,0,1
292,187.8676619529724,0,0
66,187.9079134464264,0,1
66,187.9360857009888,0,0
2736,187.96907114982605,0,0
66,187.96912813186648,0,1
602,187.9694001674652,0,1
292,187.97830176353452,0,0
66,187.99113130569455,0,0
66,188.0199823379517,0,1
1401,188.0222454071045,0,0
66,188.02230954170227,0,1
1401,188.0227060317993,0,0
66,188.0227816104889,0,1
1401,188.04348063468933,0,0
405,188.0434811115265,0,0
66,188.04353404045105,0,1
66,188.04354190826416,0,1
1514,188.13273930549624,0,0
66,188.133038520813,0,1
1401,188.1372151374817,0,0
1401,188.1484498977661,0,0
66,188.14852261543277,0,1
292,188.15644884109497,0,0
66,188.15657567977905,0,1
2736,188.18486142158508,0,0
66,188.18494296073916,0,1
292,188.19348001480105,0,0
66,188.19361448287964,0,1
1514,188.23198056221008,0,0
66,188.2320725917816,0,1
2736,188.2954659461975,0,0
66,188.29560923576355,0,1
292,188.30400443077087,0,0
66,188.30415630340576,0,1
1514,188.34454822540283,0,0
66,188.34464359283447,0,1
602,188.3452332019806,0,1
1401,188.3495509624481,0,0
2746,188.35201621055603,0,1
1456,188.35202598571777,0,1
2746,188.35203766822812,0,1
1406,188.3522958755493,0,1
1401,188.35910964012143,0,0
66,188.35919904708865,0,1
292,188.37341713905332,0,0
66,188.3734176158905,0,0
66,188.3738145828247,0,0
66,188.3738145828247,0,0
66,188.3746519088745,0,0
1294,188.37475061416623,0,1
66,188.3754267692566,0,0
66,188.37720203399655,0,0
66,188.3772292137146,0,0
66,188.3941466808319,0,0
66,188.4159128665924,0,1
66,188.4178602695465,0,0
1401,188.43049597740173,0,0
179,188.43399453163147,0,0
66,188.43405103683472,0,1
2736,188.4596652984619,0,0
66,188.45980954170227,0,1
292,188.469083070755,0,0
66,188.4693958759308,0,1
602,188.4735896587372,0,1
1406,188.49479579925537,0,1
66,188.49543976783752,0,0
334,188.4954552650452,0,1
1401,188.51146841049197,0,0
1401,188.5117690563202,0,0
66,188.51193141937256,0,1
66,188.5177421569824,0,0
66,188.517742395401,0,0
602,188.51778197288516,0,1
1401,188.5208480358124,0,0
405,188.5361545085907,0,0
66,188.53623151779172,0,1
66,188.54238986968997,0,0
602,188.59446382522583,0,1
2746,188.59706616401672,0,1
1406,188.59707927703855,0,1
66,188.6204943656921,0,0
66,188.62049460411072,0,0
716,188.62052702903748,0,1
66,188.6206521987915,0,0
66,188.62065243721008,0,0
1401,188.6215419769287,0,0
1401,188.6215784549713,0,0
66,188.62164735794067,0,1
1740,188.629789352417,0,0
66,188.629869222641,0,1
602,188.6300299167633,0,1
66,188.6386995315552,0,0
66,188.6486494541168,0,0
1514,188.67443704605105,0,0
66,188.6745481491089,0,1
1401,188.6812205314636,0,0
179,188.69346046447757,0,0
66,188.69351506233212,0,1
1514,188.72071075439453,0,0
66,188.72087717056277,0,1
1401,188.724689245224,0,0
809,188.7249629497528,0,0
66,188.7250258922577,0,1
1514,188.79060673713684,0,0
66,188.7906737327576,0,1
602,188.8007547855377,0,1
66,188.82528400421145,0,0
1514,188.84816551208496,0,0
1401,188.8481659889221,0,0
66,188.8482403755188,0,1
2736,188.85320043563843,0,0
66,188.85328102111816,0,1
1401,188.85377192497253,0,0
1401,188.85383415222168,0,0
66,188.85384798049927,0,1
602,188.85405087471008,0,1
1401,188.85553121566767,0,0
1401,188.858104467392,0,0
66,188.85812401771545,0,1
857,188.8670938014984,0,0
1401,188.88102674484253,0,0
66,188.8810646533966,0,1
1401,188.88112115859985,0,0
1401,188.88121128082275,0,0
66,188.8812253475189,0,1
2736,188.88627862930295,0,0
1401,188.8862791061401,0,0
66,188.88640022277832,0,1
1401,188.8873267173767,0,0
66,188.8873589038849,0,1
1401,188.89265751838684,0,0
2736,188.892657995224,0,0
66,188.89272379875183,0,1
602,188.8930549621582,0,1
1196,188.90221762657168,0,0
1401,188.9331007003784,0,0
66,188.93317818641663,0,1
179,188.95448231697085,0,0
1401,188.97226405143735,0,0
66,188.97238659858704,0,1
2736,188.97291088104248,0,0
66,188.9729959964752,0,1
1401,188.97410917282104,0,0
518,188.99320197105408,0,0
66,188.9932606220245,0,1
1401,189.00114226341248,0,0
1401,189.00128746032715,0,0
66,189.00132417678836,0,1
2736,189.00977849960327,0,0
66,189.0100078582764,0,1
2736,189.02091360092163,0,0
66,189.02103900909424,0,1
2736,189.03497076034543,0,0
66,189.0350410938263,0,1
602,189.03652358055115,0,1
1630,189.0407855510712,0,1
1401,189.04439449310303,0,0
1083,189.04452443122864,0,0
66,189.04471158981323,0,1
66,189.06453108787537,0,0
1116,189.06459021568295,0,1
1514,189.0980353355408,0,0
66,189.0980932712555,0,1
4071,189.09811401367188,0,0
66,189.0981240272522,0,1
602,189.09847474098208,0,1
2736,189.1006224155426,0,0
66,189.1007301807404,0,1
1401,189.10134100914,0,0
66,189.1013414859772,0,0
2736,189.10309481620789,0,0
66,189.10316395759585,0,1
1401,189.103976726532,0,0
1401,189.1061811447144,0,0
1401,189.1061813831329,0,0
66,189.10622024536133,0,1
347,189.11405897140503,0,0
66,189.1140868663788,0,1
930,189.14369106292725,0,0
66,189.16654872894287,0,0
602,189.16659021377563,0,1
66,189.18397688865664,0,1
66,189.22942638397217,0,0
1401,189.22985911369324,0,0
1401,189.23021817207336,0,0
66,189.23028111457825,0,1
1401,189.23105597496036,0,0
1401,189.2313530445099,0,0
66,189.23142433166504,0,1
1966,189.2375469207764,0,0
66,189.2376289367676,0,1
1401,189.24238324165344,0,0
1401,189.2426013946533,0,0
602,189.2426254749298,0,1
1401,189.24319314956665,0,0
405,189.2630920410156,0,0
66,189.26311898231504,0,1
1401,189.2638599872589,0,0
2736,189.26439118385315,0,0
66,189.26451873779297,0,1
1401,189.2782084941864,0,0
1401,189.278425693512,0,0
66,189.2784719467163,0,1
1401,189.28165817260745,0,0
1401,189.28279328346247,0,0
4071,189.2827935218811,0,0
66,189.28286719322205,0,1
602,189.28306365013125,0,1
1401,189.2833445072174,0,0
1401,189.2837884426117,0,0
66,189.28383469581604,0,1
1401,189.28500366210935,0,0
1401,189.28524351119995,0,0
66,189.28526043891907,0,1
1401,189.2865839004517,0,0
313,189.2868134975433,0,0
66,189.28682160377505,0,1
1401,189.2882583141327,0,0
2736,189.2887127399445,0,0
66,189.28882431983948,0,1
1401,189.28909969329837,0,0
2736,189.2903699874878,0,0
66,189.29046273231504,0,1
1401,189.2910828590393,0,0
1401,189.2915289402008,0,0
66,189.2917492389679,0,1
1401,189.29254364967343,0,0
1401,189.2933473587036,0,0
66,189.29343175888064,0,1
2736,189.29483366012573,0,0
66,189.2950501441956,0,1
1401,189.29529571533203,0,0
87,189.32146167755127,0,0
602,189.3215045928955,0,1
2736,189.3433005809784,0,0
1401,189.3433005809784,0,0
66,189.34343552589417,0,1
1401,189.3435678482056,0,0
602,189.343754529953,0,1
2736,189.3453028202057,0,0
66,189.34538960456848,0,1
1401,189.34681749343872,0,0
1401,189.348299741745,0,0
1401,189.3482999801636,0,0
66,189.34831619262692,0,1
1401,189.34861421585083,0,0
66,189.34862184524536,0,1
2736,189.35084104537964,0,0
66,189.3509805202484,0,1
1401,189.3521792888641,0,0
1401,189.35257863998413,0,0
66,189.3525896072388,0,1
1401,189.35344552993772,0,0
1401,189.35382604599,0,0
66,189.35393595695496,0,1
1401,189.35516142845157,0,0
1401,189.35542821884155,0,0
66,189.3554470539093,0,1
1401,189.3569872379303,0,0
1401,189.35768938064572,0,0
66,189.3577072620392,0,1
1401,189.3582983016968,0,0
1401,189.3587222099304,0,0
66,189.35874152183533,0,1
1401,189.36024260520932,0,0
1401,189.36051726341248,0,0
66,189.3605396747589,0,1
1401,189.3619976043701,0,0
1401,189.3633668422699,0,0
108,189.36336708068848,0,0
66,189.363397359848,0,1
602,189.3634123802185,0,1
66,189.4298632144928,0,0
602,189.44001388549805,0,1
66,189.4577736854553,0,0
602,189.45780849456787,0,1
66,189.47871088981628,0,0
1514,189.48115730285645,0,0
66,189.48146414756772,0,1
602,189.48182320594788,0,1
2736,189.48344731330872,0,0
66,189.4836905002594,0,1
2736,189.4843430519104,0,0
66,189.48447251319885,0,1
2736,189.48480677604675,0,0
66,189.48482203483584,0,1
1401,189.48607873916623,0,0
1401,189.4865424633026,0,0
66,189.4865543842316,0,1
1401,189.49254417419436,0,0
1401,189.49705958366397,0,0
66,189.49710130691528,0,1
1401,189.49750971794128,0,0
1401,189.49809670448303,0,0
66,189.49813199043277,0,1
2736,189.49970078468323,0,0
66,189.49994206428528,0,1
200,189.50310158729556,0,0
1401,189.51964616775516,0,0
2736,189.5196468830109,0,0
602,189.5197730064392,0,1
66,189.5199987888336,0,1
1401,189.520902633667,0,0
1401,189.5211350917816,0,0
66,189.52116894721985,0,1
1401,189.5220882892609,0,0
1401,189.52241945266724,0,0
66,189.52244901657104,0,1
1401,189.5334985256195,0,0
1401,189.53362345695496,0,0
66,189.53366827964783,0,1
1401,189.5339262485504,0,0
1401,189.53415870666504,0,0
66,189.53417801856995,0,1
2736,189.53600788116452,0,0
66,189.5362446308136,0,1
1401,189.5364406108856,0,0
1401,189.5366575717926,0,0
66,189.53669834136963,0,1
1401,189.53783226013184,0,0
602,189.5379374027252,0,1
1401,189.53862500190732,0,0
2736,189.54011583328247,0,0
1401,189.5401995182037,0,0
66,189.5402743816376,0,1
1401,189.54034328460693,0,0
2736,189.5418899059296,0,0
66,189.54198503494263,0,1
293,189.5428054332733,0,0
66,189.58394241333008,0,1
1401,189.5880045890808,0,0
602,189.58804750442505,0,1
2736,189.5892848968506,0,0
66,189.5893621444702,0,1
405,189.60793018341064,0,0
66,189.64976501464844,0,0
66,189.64981651306152,0,1
414,189.8123018741608,0,0
1116,189.8183777332306,0,1
2736,189.82242441177368,0,0
66,189.822571516037,0,1
292,189.8537940979004,0,0
1138,189.85388207435608,0,1
66,189.9232211112976,0,0
1326,190.06925630569455,0,0
66,190.1159081459045,0,1
1514,190.2132866382599,0,0
1401,190.2135238647461,0,0
66,190.21367287635803,0,1
179,190.23243117332456,0,0
66,190.2327148914337,0,1
790,190.31747484207156,0,0
66,190.31762862205505,0,1
602,190.3263876438141,0,1
66,190.35253763198853,0,0
602,190.3525657653809,0,1
1401,190.3611371517181,0,0
1401,190.3745982646942,0,0
66,190.374817609787,0,1
1401,190.3968183994293,0,0
1401,190.4092619419098,0,0
66,190.40934681892395,0,1
602,190.40947818756104,0,1
1401,190.4231276512146,0,0
1401,190.4345338344574,0,0
602,190.4345724582672,0,1
1401,190.4476752281189,0,0
1401,190.46015167236328,0,0
66,190.4602038860321,0,1
1401,190.4703242778778,0,0
1401,190.4811193943024,0,0
66,190.48115015029907,0,1
1196,190.4906895160675,0,0
66,190.53189754486084,0,1
110,190.5642294883728,0,0
66,190.56437253952024,0,1
1514,190.7805199623108,0,0
66,190.7807095050812,0,1
204,190.87718558311465,0,0
66,190.877338886261,0,1
602,190.87788486480716,0,1
1514,190.92676877975464,0,0
66,190.92692947387692,0,1
182,191.1244964599609,0,0
66,191.16799116134644,0,1
602,192.7268009185791,0,1
66,192.79595255851743,0,0
1401,193.1869275569916,0,0
66,193.18711638450625,0,1
1323,193.18713903427124,0,0
66,193.18715167045596,0,1
602,193.18787097930908,0,1
66,193.20770740509036,0,0
602,193.24207663536072,0,1
66,193.2658166885376,0,0
602,193.41039204597476,0,1
602,193.41823554039,0,1
66,193.43422293663025,0,0
66,193.4474360942841,0,0
1401,193.85812854766849,0,0
66,193.85819244384768,0,1
179,193.8582103252411,0,0
66,193.8582148551941,0,1
1401,193.86088752746585,0,0
66,193.8609583377838,0,1
2736,193.87160539627075,0,0
66,193.871643781662,0,1
602,193.8718194961548,0,1
1129,193.88269233703613,0,0
66,193.89413499832156,0,0
66,193.9239137172699,0,1
1514,194.02359437942505,0,0
66,194.02364110946652,0,1
1401,194.02623176574707,0,0
66,194.0262622833252,0,1
1401,194.030348777771,0,0
66,194.0304279327393,0,1
1364,194.04416370391849,0,0
66,194.0442206859589,0,1
2736,194.0531294345856,0,0
66,194.0531976222992,0,1
292,194.06452798843384,0,0
66,194.0645835399628,0,1
602,194.1506168842316,0,1
66,194.16901850700376,0,0
1326,194.6423215866089,0,0
66,194.6424961090088,0,1
602,194.72066569328308,0,1
66,194.7579414844513,0,0
602,194.7579770088196,0,1
66,194.77384781837463,0,0
2736,195.0127112865448,0,0
66,195.0129280090332,0,1
1016,195.02064490318295,0,0
602,195.02083778381348,0,1
1401,195.0286672115326,0,0
179,195.0597541332245,0,0
66,195.0597987174988,0,1
2144,195.20552515983584,0,0
66,195.20556378364563,0,1
696,195.2879273891449,0,0
66,195.33601641654968,0,1
602,195.35522413253784,0,1
66,195.37748908996585,0,0
602,195.39353466033936,0,1
66,195.41341042518616,0,0
